CustomerID,Name,Gender,Age,AnnualIncome,SpendingScore,Membership,VisitsPerMonth,PreferredCategories,AvgTimeSpent,TransportationMode,DistanceFromMall,LastVisitDate,AvgSpendingPerVisit,City,PaymentMethod,FeedbackScore
2283,Sari Kusuma,Female,62.0,97000000.0,70.0,Bronze,1.0,"Books, Jewelry, Groceries, Food, Sports",110.0,Walking,14.4,2025-02-21,363427,Jakarta,Cash,3.0
2284,Citra Setiawan,Female,25.0,106000000.0,40.0,Platinum,2.0,Fashion,107.0,Car,19.1,2025-02-26,573097,Denpasar,Cash,3.0
2285,Ratna Saputra,Female,38.0,121000000.0,56.0,Bronze,9.0,"Home, Beauty, Entertainment",108.0,Motorcycle,26.8,2024-12-11,748321,Balikpapan,E-wallet,3.0
2286,Fitri Purnama,Female,58.0,102000000.0,65.0,Bronze,5.0,"Books, Food",96.0,Motorcycle,2.0,2025-02-15,297615,Jakarta,Debit Card,5.0
2287,Dedi Purnama,Male,41.0,73000000.0,43.0,Bronze,10.0,"Jewelry, Books, Beauty",108.0,Public Transport,9.6,2024-11-27,812395,Jakarta,Cash,2.0
2288,Hadi Pratama,Male,25.0,84000000.0,71.0,Bronze,8.0,"Jewelry, Beauty",50.0,Taxi/Ride-sharing,6.5,2024-12-08,764763,Jakarta,E-wallet,3.0
2289,Wahyu Putra,Male,38.0,81000000.0,49.0,Bronze,5.0,"Beauty, Food, Entertainment, Fashion",55.0,Taxi/Ride-sharing,22.7,2025-02-18,79586,Jakarta,E-wallet,4.0
2290,Oki Hartono,Male,25.0,453000000.0,63.0,Gold,9.0,"Electronics, Home, Groceries, Sports, Food",64.0,Motorcycle,10.0,2024-10-11,111579,Jakarta,Cash,1.0
2291,Lestari Saputra,Female,37.0,78000000.0,55.0,Bronze,7.0,Food,125.0,Car,15.7,2025-02-21,552959,Jakarta,Debit Card,4.0
2292,Gita Setiawan,Female,36.0,175000000.0,39.0,Bronze,6.0,"Electronics, Food, Home, Entertainment, Jewelry",74.0,Motorcycle,16.7,2024-11-28,48644,Surabaya,Credit Card,3.0
2293,Muhammad Kusuma,Male,28.0,89000000.0,57.0,Bronze,3.0,"Books, Fashion",30.0,Car,16.9,2025-01-30,369751,Jakarta,Debit Card,4.0
2294,Juwita Hakim,Female,70.0,191000000.0,57.0,Bronze,2.0,"Beauty, Fashion",141.0,Public Transport,16.9,2025-02-19,670162,Bandung,Credit Card,3.0
2295,Wulan Purnama,Female,38.0,72000000.0,86.0,Bronze,10.0,"Jewelry, Food, Groceries",69.0,Car,7.1,2024-09-18,462527,Jakarta,Credit Card,4.0
2296,Putri Putra,Female,68.0,153000000.0,26.0,Silver,7.0,"Food, Books, Beauty",113.0,Public Transport,18.1,2024-08-17,980375,Palembang,Debit Card,4.0
2297,Budi Gunawan,Male,42.0,119000000.0,66.0,Bronze,6.0,"Jewelry, Electronics, Sports, Books",125.0,Taxi/Ride-sharing,6.7,2025-01-20,658905,Pontianak,Debit Card,4.0
2298,Nugroho Suryanto,Male,41.0,112000000.0,88.0,Bronze,1.0,,76.0,Car,3.5,2025-01-25,623202,Surabaya,Credit Card,4.0
2299,Joko Sari,Male,38.0,108000000.0,21.0,Silver,10.0,"Entertainment, Sports, Beauty",114.0,Public Transport,1.3,2024-10-16,1092631,Jakarta,Cash,4.0
2300,Wulan Saputra,Female,24.0,67000000.0,57.0,Bronze,9.0,"Fashion, Sports, Entertainment, Electronics",89.0,Car,29.8,2025-01-08,348729,Jakarta,nan,1.0
2301,Agus Setiawan,Male,43.0,140000000.0,,Bronze,,"Fashion, Jewelry",206.0,Car,19.8,2025-02-13,821840,Jakarta,Cash,3.0
2302,Oki Gunawan,Male,54.0,152000000.0,49.0,Platinum,10.0,"Electronics, Books, Food, Home, Jewelry, Beauty, Sports",53.0,Car,18.9,2025-01-29,2682383,Jakarta,Debit Card,5.0
2303,Oki Hidayat,Male,30.0,56000000.0,,Bronze,8.0,"Jewelry, Food, Books",64.0,Car,18.7,2024-11-15,725775,Medan,Cash,4.0
2304,Wahyu Nugraha,Male,33.0,86000000.0,48.0,Silver,1.0,Food,103.0,Car,59.2,2024-11-06,719806,Bandung,Debit Card,4.0
2305,Budi Purnama,Male,62.0,98000000.0,34.0,Bronze,9.0,"Jewelry, Food",85.0,Motorcycle,19.1,2024-09-16,434577,Jakarta,Cash,5.0
2306,Nugroho Purnama,Male,49.0,807000000.0,9.0,Bronze,7.0,"Jewelry, Groceries",76.0,Public Transport,91.4,2025-02-11,652949,Yogyakarta,Credit Card,4.0
2307,Ratna Suryanto,Female,62.0,122000000.0,82.0,Bronze,5.0,Electronics,89.0,Car,19.6,2024-12-25,248965,Jakarta,Debit Card,5.0
2308,Putri Susanto,Female,34.0,177000000.0,55.0,Bronze,7.0,,97.0,Taxi/Ride-sharing,22.1,2025-02-27,552170,Jakarta,Credit Card,5.0
2309,Lutfi Hakim,Male,30.0,126000000.0,52.0,Bronze,3.0,"Food, Books, Groceries, Jewelry, Entertainment",117.0,Public Transport,6.4,2024-12-16,284297,Semarang,Debit Card,4.0
2310,Muhammad Purnama,Male,18.0,32000000.0,41.0,Bronze,3.0,"Fashion, Home, Books, Beauty, Electronics",94.0,Public Transport,,2025-01-13,259594,Jakarta,Cash,5.0
2311,Citra Gunawan,Female,56.0,46000000.0,57.0,Gold,8.0,"Fashion, Sports, Books, Entertainment, Home",155.0,Motorcycle,16.8,2025-02-14,1916744,Semarang,Credit Card,1.0
2312,Fitri Putra,Female,38.0,139000000.0,85.0,Silver,17.0,,94.0,Car,5.4,2024-12-30,156961,Solo,Debit Card,4.0
2313,Wahyu Wijaya,Male,23.0,122000000.0,43.0,Bronze,10.0,Groceries,91.0,Public Transport,0.37,2025-02-23,676398,Denpasar,Cash,4.0
2314,Dedi Hakim,Male,32.0,45000000.0,45.0,Bronze,7.0,Electronics,109.0,Taxi/Ride-sharing,51.5,2025-02-07,186323,Jakarta,Cash,5.0
2315,Iwan Pratama,Male,28.0,140000000.0,67.0,Gold,6.0,Electronics,43.0,Car,9.1,2025-02-01,842831,Bandung,Credit Card,5.0
2316,Eko Hakim,Male,59.0,41000000.0,34.0,Silver,6.0,"Beauty, Electronics, Books",90.0,Public Transport,3.0,2024-12-03,871737,Surabaya,Cash,4.0
2317,Sari Pratama,Female,64.0,115000000.0,59.0,Bronze,10.0,"Electronics, Home, Books",114.0,Car,8.8,2025-02-09,390859,Manado,Cash,4.0
2318,Dedi Santoso,Male,54.0,132000000.0,55.0,Gold,8.0,Home,83.0,Public Transport,22.0,2025-02-28,430361,Pontianak,Credit Card,5.0
2319,Budi Suryanto,Male,21.0,71000000.0,74.0,Bronze,4.0,Entertainment,110.0,Car,28.9,2025-02-20,791627,Jakarta,Cash,4.0
2320,Muhammad Susanto,Male,57.0,96000000.0,47.0,Bronze,4.0,"Home, Groceries, Electronics, Jewelry, Food, Beauty",,Motorcycle,5.7,2025-01-06,830995,Malang,E-wallet,2.0
2321,Dedi Hartono,Male,67.0,98000000.0,41.0,Bronze,8.0,Sports,81.0,Motorcycle,9.7,2025-03-03,951126,Jakarta,Cash,4.0
2322,Bintang Wibowo,Female,62.0,112000000.0,43.0,Gold,10.0,Fashion,31.0,Car,6.9,2024-11-29,1026218,Jakarta,E-wallet,5.0
2323,Indah Putra,Female,15.0,114000000.0,12.0,Gold,1.0,"Fashion, Jewelry, Beauty, Food, Entertainment, Books, Electronics, Sports, Groceries",211.0,Car,10.5,2024-10-16,354255,Jakarta,E-wallet,4.0
2324,Citra Utama,Female,38.0,182000000.0,39.0,Gold,2.0,"Books, Home",65.0,Taxi/Ride-sharing,17.3,2025-01-21,10600,Jakarta,Cash,4.0
2325,Joko Hidayat,Male,23.0,74000000.0,37.0,Bronze,5.0,"Fashion, Entertainment, Sports, Beauty, Jewelry, Home, Books",46.0,Motorcycle,11.9,2024-12-20,477055,Denpasar,Cash,4.0
2326,Pandu Hermawan,Male,37.0,133000000.0,31.0,Gold,4.0,,73.0,Motorcycle,25.2,2025-01-25,218260,Jakarta,Cash,4.0
2327,Oktavia Hermawan,Female,30.0,104000000.0,38.0,Bronze,4.0,"Fashion, Beauty, Entertainment",72.0,Motorcycle,27.1,2025-02-09,176326,Palembang,Debit Card,5.0
2328,Pandu Setiawan,Male,61.0,157000000.0,51.0,Bronze,8.0,"Fashion, Books, Electronics, Sports, Groceries, Home, Food, Beauty",52.0,Taxi/Ride-sharing,1.4,2025-02-21,412743,Manado,Debit Card,4.0
2329,Budi Hermawan,Male,20.0,106000000.0,47.0,Bronze,3.0,Entertainment,124.0,Car,23.3,2025-01-19,324302,Denpasar,Debit Card,3.0
2330,Dewi Putra,Female,36.0,37000000.0,75.0,Bronze,5.0,,75.0,Taxi/Ride-sharing,83.5,2024-09-25,525515,Jakarta,Debit Card,5.0
2331,Ani Sari,Female,36.0,58000000.0,67.0,Silver,7.0,"Sports, Jewelry, Books, Entertainment, Beauty, Electronics, Home, Groceries, Food, Fashion",84.0,Car,16.2,2024-10-22,673494,Makassar,Cash,5.0
2332,Citra Utama,Female,41.0,198000000.0,54.0,Bronze,8.0,"Sports, Home",69.0,Car,7.1,2024-10-03,937784,Bandung,E-wallet,2.0
2333,Bintang Hartono,Female,20.0,40000000.0,25.0,Gold,9.0,Food,58.0,Public Transport,1.6,2024-08-12,343982,Yogyakarta,Credit Card,5.0
2334,Nugroho Purnama,Male,56.0,178000000.0,50.0,Bronze,5.0,,69.0,Walking,13.4,2025-02-21,594034,Jakarta,nan,5.0
2335,Eko Nugraha,Male,46.0,146000000.0,13.0,Bronze,5.0,"Entertainment, Home, Beauty, Electronics, Fashion",40.0,Car,22.8,2025-02-22,3117460,Medan,Credit Card,5.0
2336,Juwita Sari,Female,52.0,30000000.0,,Gold,4.0,,123.0,Motorcycle,10.5,2025-01-29,10000,Yogyakarta,Credit Card,5.0
2337,Dedi Nugraha,Male,43.0,156000000.0,75.0,Bronze,6.0,Beauty,102.0,Motorcycle,66.4,2024-12-23,4218832,Yogyakarta,E-wallet,4.0
2338,Oktavia Hermawan,Female,20.0,7000000.0,41.0,Silver,8.0,"Sports, Beauty, Jewelry",123.0,Car,25.2,2025-01-28,560015,Pontianak,Debit Card,4.0
2339,Mawar Wijaya,Female,57.0,181000000.0,43.0,Silver,6.0,"Fashion, Beauty, Sports, Electronics",83.0,nan,18.1,2024-10-21,402252,Jakarta,Debit Card,5.0
2340,Surya Wibowo,Male,30.0,55000000.0,41.0,Bronze,2.0,Sports,93.0,Motorcycle,28.3,2024-12-18,624112,Jakarta,Credit Card,4.0
2341,Sari Saputra,Female,44.0,86000000.0,86.0,Silver,2.0,,103.0,Public Transport,16.6,2025-01-02,978867,Surabaya,E-wallet,4.0
2342,Firman Hermawan,Male,,166000000.0,67.0,Bronze,4.0,Books,74.0,Motorcycle,14.6,2025-02-27,414618,Jakarta,BNPL,5.0
2343,Wahyu Nugraha,Male,29.0,47000000.0,76.0,Gold,7.0,"Home, Books",98.0,Motorcycle,8.0,2025-02-20,357605,Jakarta,Credit Card,5.0
2344,Firman Nugraha,Male,54.0,135000000.0,68.0,Bronze,9.0,"Jewelry, Groceries, Food, Beauty",89.0,Motorcycle,16.9,2025-01-29,564191,Jakarta,Credit Card,3.0
2345,Nugroho Wijaya,Male,85.0,56000000.0,13.0,Bronze,30.0,"Beauty, Electronics, Entertainment, Fashion, Home",136.0,Motorcycle,19.6,2024-07-22,1044548,Palembang,Debit Card,4.0
2346,Sari Putra,Female,59.0,125000000.0,26.0,Bronze,5.0,Fashion,99.0,Public Transport,4.5,2025-02-07,43869,Malang,nan,4.0
2347,Firman Gunawan,Male,66.0,67000000.0,91.0,Bronze,5.0,Sports,,Car,25.7,2025-01-03,10000,Jakarta,Debit Card,3.0
2348,Bintang Wijaya,Female,42.0,161000000.0,64.0,Silver,3.0,"Jewelry, Groceries, Electronics, Fashion",17.0,Motorcycle,6.7,2024-06-06,761595,Jakarta,nan,4.0
2349,Tuti Sari,Female,56.0,159000000.0,49.0,Gold,10.0,"Beauty, Home",120.0,Taxi/Ride-sharing,28.5,2025-02-13,287382,Jakarta,Credit Card,4.0
2350,Mawar Putra,Female,31.0,54000000.0,39.0,Silver,4.0,Sports,66.0,Public Transport,36.9,2025-02-21,544670,Bandung,BNPL,4.0
2351,Sari Hartono,Female,32.0,117000000.0,89.0,Bronze,2.0,"Fashion, Sports, Jewelry, Food, Groceries, Electronics",129.0,Car,22.1,2025-01-15,815065,Yogyakarta,Cash,1.0
2352,Lutfi Hakim,Male,62.0,161000000.0,12.0,Gold,5.0,"Beauty, Electronics, Fashion, Jewelry",90.0,Taxi/Ride-sharing,4.4,2025-01-14,555680,Jakarta,Credit Card,
2353,Nugroho Hakim,Male,28.0,102000000.0,58.0,Bronze,5.0,Electronics,22.0,Motorcycle,27.0,2024-10-02,402123,Medan,Debit Card,5.0
2354,Nita Purnama,Female,40.0,58000000.0,16.0,Bronze,1.0,Food,96.0,Public Transport,20.5,2025-03-02,803236,Jakarta,Debit Card,4.0
2355,Erni Wibowo,Female,18.0,144000000.0,35.0,Bronze,4.0,"Sports, Jewelry, Fashion, Books, Entertainment, Beauty, Food, Groceries, Home",87.0,Car,25.9,2025-01-31,501024,Solo,Credit Card,4.0
2356,Hadi Saputra,Male,46.0,121000000.0,22.0,Bronze,5.0,Home,90.0,Motorcycle,0.33,2025-02-09,10000,Malang,BNPL,4.0
2357,Wulan Hidayat,Female,64.0,55000000.0,33.0,Silver,8.0,"Fashion, Jewelry, Food, Beauty, Home, Books, Electronics",153.0,Public Transport,19.3,2025-01-12,1022448,Padang,BNPL,5.0
2358,Iwan Gunawan,Male,59.0,703000000.0,58.0,Bronze,8.0,,90.0,Car,6.8,2025-03-03,446854,Jakarta,E-wallet,3.0
2359,Fitri Utama,Female,15.0,318000000.0,34.0,Bronze,9.0,Electronics,66.0,Car,23.7,2024-12-19,205794,Surabaya,Cash,4.0
2360,Agus Putra,Male,23.0,148000000.0,26.0,Silver,0.0,"Food, Beauty, Sports",62.0,Motorcycle,5.7,2025-01-23,609535,Jakarta,Cash,4.0
2361,Oktavia Putra,Female,59.0,292000000.0,41.0,Gold,0.0,,90.0,Car,11.6,2024-12-21,403544,Medan,Debit Card,4.0
2362,Citra Nugraha,Female,42.0,44000000.0,39.0,Gold,2.0,"Beauty, Jewelry, Food, Home, Fashion",124.0,Public Transport,7.5,2025-01-27,649208,Jakarta,E-wallet,4.0
2363,Dedi Hidayat,Male,18.0,73000000.0,41.0,Bronze,6.0,Jewelry,112.0,Car,16.8,2025-01-24,632338,Yogyakarta,Cash,4.0
2364,Dewi Hakim,Female,20.0,81000000.0,19.0,Silver,10.0,"Food, Beauty, Fashion, Groceries, Home",111.0,Car,11.5,2024-10-19,514196,Medan,Debit Card,4.0
2365,Tuti Ramadhan,Female,28.0,186000000.0,44.0,Bronze,1.0,Food,60.0,Taxi/Ride-sharing,28.1,2025-02-17,434193,Bandung,Debit Card,4.0
2366,Muhammad Kusuma,Male,46.0,75000000.0,59.0,Bronze,4.0,"Groceries, Books, Entertainment, Food, Sports",60.0,Motorcycle,15.1,2025-02-17,301689,Palembang,Debit Card,4.0
2367,Erni Saputra,Female,25.0,148000000.0,34.0,Gold,4.0,"Books, Jewelry, Home",208.0,Car,14.7,2025-01-13,299637,Bandung,Credit Card,5.0
2368,Eko Nugraha,Male,31.0,169000000.0,40.0,Gold,9.0,"Books, Food",82.0,Motorcycle,12.9,2024-12-29,468484,Jakarta,Debit Card,5.0
2369,Zaenal Hartono,Male,28.0,196000000.0,47.0,Gold,1.0,"Groceries, Food, Home",58.0,Car,29.7,2025-02-05,446302,Medan,Cash,2.0
2370,Gita Setiawan,Female,32.0,186000000.0,43.0,Bronze,10.0,"Electronics, Sports, Groceries, Food",59.0,Car,1.8,2025-01-19,222980,Pontianak,Credit Card,4.0
2371,Putri Suryanto,Female,72.0,127000000.0,66.0,Gold,5.0,"Food, Entertainment, Groceries, Fashion",123.0,Motorcycle,25.7,2025-02-16,503316,Medan,BNPL,4.0
2372,Kartika Sari,Female,23.0,84000000.0,63.0,Gold,4.0,"Groceries, Books, Jewelry, Home, Sports",108.0,Public Transport,29.2,2025-02-23,602907,Medan,Credit Card,4.0
2373,Juwita Utama,Female,40.0,221000000.0,13.0,Bronze,10.0,Home,144.0,Taxi/Ride-sharing,14.1,2025-02-15,307236,Padang,nan,5.0
2374,Erni Utama,Female,39.0,190000000.0,38.0,Bronze,10.0,Electronics,75.0,Public Transport,7.3,2024-10-06,375451,Bandung,Cash,4.0
2375,Tuti Kusuma,Female,37.0,,26.0,Silver,8.0,Entertainment,107.0,Taxi/Ride-sharing,10.7,2024-11-26,239492,Manado,Debit Card,3.0
2376,Kartika Pratama,Female,53.0,175000000.0,76.0,Bronze,10.0,Sports,148.0,nan,1.9,2025-02-22,663905,Jakarta,Credit Card,4.0
2377,Hadi Wijaya,Male,21.0,197000000.0,48.0,Platinum,2.0,"Beauty, Books, Food",121.0,Public Transport,25.1,2025-03-01,251139,Bandung,nan,5.0
2378,Kartika Saputra,Female,37.0,159000000.0,57.0,Bronze,,Books,32.0,Taxi/Ride-sharing,27.4,2025-02-26,723824,Jakarta,nan,3.0
2379,Joko Pratama,Male,55.0,69000000.0,40.0,Silver,0.0,"Entertainment, Home, Beauty, Sports, Groceries, Food, Fashion",92.0,Public Transport,4.0,2025-02-11,290362,Surabaya,Credit Card,5.0
2380,Indah Kusuma,Female,45.0,,58.0,Silver,5.0,"Food, Groceries, Beauty",36.0,Car,6.1,2024-11-23,315253,Jakarta,Credit Card,1.0
2381,Erni Setiawan,Female,35.0,44000000.0,61.0,Bronze,8.0,,97.0,Car,27.5,2025-02-08,817498,Jakarta,Debit Card,4.0
2382,Surya Suryanto,Male,69.0,55000000.0,74.0,Gold,2.0,"Food, Groceries",86.0,Car,7.7,2025-02-19,368015,Jakarta,E-wallet,5.0
2383,Oktavia Kusuma,Female,69.0,34000000.0,87.0,Bronze,4.0,Beauty,223.0,Taxi/Ride-sharing,8.6,2025-02-01,528253,Jakarta,Debit Card,5.0
2384,Juwita Ramadhan,Female,70.0,78000000.0,45.0,Bronze,5.0,"Beauty, Entertainment, Electronics",21.0,Public Transport,12.2,2025-02-24,10000,Jakarta,E-wallet,4.0
2385,Wahyu Gunawan,Male,20.0,95000000.0,57.0,Bronze,2.0,Fashion,96.0,Public Transport,9.4,2025-01-24,664807,Palembang,Cash,3.0
2386,Fitri Sari,Female,46.0,128000000.0,14.0,Bronze,9.0,,99.0,Car,25.0,2024-12-26,430025,Jakarta,Debit Card,5.0
2387,Citra Hidayat,Female,22.0,165000000.0,51.0,Silver,9.0,Beauty,142.0,Motorcycle,14.6,2025-02-04,1063549,Surabaya,Debit Card,4.0
2388,Erni Putra,Female,62.0,175000000.0,41.0,Gold,6.0,Electronics,131.0,Car,,2025-02-20,725733,Jakarta,Cash,4.0
2389,Iwan Hidayat,Male,33.0,31000000.0,41.0,Bronze,8.0,"Electronics, Home, Books, Food",89.0,Taxi/Ride-sharing,11.6,2025-01-26,10000,Jakarta,E-wallet,4.0
2390,Citra Hartono,Female,54.0,104000000.0,29.0,Bronze,6.0,Jewelry,125.0,Taxi/Ride-sharing,14.6,2024-12-07,99257,Malang,BNPL,4.0
2391,Ani Purnama,Female,55.0,107000000.0,71.0,Bronze,3.0,"Home, Books, Beauty",99.0,Public Transport,22.7,2025-02-27,601362,Denpasar,E-wallet,3.0
2392,Ani Utama,Female,43.0,200000000.0,20.0,Silver,6.0,"Jewelry, Food, Fashion, Books",108.0,Car,13.9,2025-02-27,154796,Denpasar,Credit Card,4.0
2393,Tuti Hermawan,Female,60.0,77000000.0,59.0,Platinum,10.0,Food,82.0,Car,19.8,2025-02-09,159953,Surabaya,Credit Card,4.0
2394,Yusuf Hakim,Male,46.0,43000000.0,84.0,Silver,4.0,"Fashion, Sports, Food",81.0,Car,16.3,2025-01-30,378664,Jakarta,Debit Card,5.0
2395,Agus Putra,Male,48.0,93000000.0,77.0,Silver,7.0,"Electronics, Home, Books, Food, Beauty",113.0,Car,20.1,2025-02-17,459251,Jakarta,Cash,2.0
2396,Indah Putra,Female,64.0,97000000.0,80.0,Bronze,2.0,,102.0,Public Transport,15.5,2025-03-02,502128,Medan,nan,5.0
2397,Sari Ramadhan,Female,55.0,194000000.0,68.0,Bronze,8.0,Food,75.0,Car,20.2,2025-02-17,443747,Palembang,Cash,5.0
2398,Firman Kusuma,Male,27.0,42000000.0,74.0,Silver,5.0,Sports,60.0,Motorcycle,22.3,2025-01-28,464301,Malang,E-wallet,4.0
2399,Oki Saputra,Male,37.0,135000000.0,34.0,Silver,10.0,"Electronics, Beauty",75.0,Motorcycle,0.98,2025-02-27,137449,Jakarta,Credit Card,4.0
2400,Tuti Nugraha,Female,21.0,170000000.0,11.0,Silver,2.0,"Food, Home",129.0,Motorcycle,6.4,2024-12-18,822886,Jakarta,Debit Card,3.0
2401,Firman Suryanto,Male,68.0,42000000.0,41.0,Gold,4.0,"Jewelry, Food",61.0,Car,14.6,2025-01-14,789860,Jakarta,Cash,4.0
2402,Ratna Purnama,Female,69.0,76000000.0,62.0,Silver,3.0,,81.0,Walking,2.8,2025-01-28,420691,Yogyakarta,Credit Card,4.0
2403,Dedi Hermawan,Male,29.0,162000000.0,47.0,Silver,8.0,"Entertainment, Food, Beauty",51.0,Motorcycle,13.0,2025-01-19,770641,Jakarta,Credit Card,4.0
2404,Nugroho Purnama,Male,44.0,61000000.0,65.0,Gold,4.0,"Electronics, Fashion, Groceries, Sports, Books, Entertainment, Beauty",106.0,Public Transport,23.2,2024-12-30,335327,Surabaya,Debit Card,1.0
2405,Budi Saputra,Male,23.0,119000000.0,65.0,Platinum,9.0,Food,100.0,Car,7.8,2024-04-22,498669,Padang,E-wallet,5.0
2406,Zaenal Wibowo,Male,68.0,190000000.0,29.0,Bronze,,"Entertainment, Fashion, Sports, Food",81.0,Public Transport,25.7,2024-12-04,1458046,Yogyakarta,Cash,3.0
2407,Ratna Santoso,Female,61.0,562000000.0,86.0,Bronze,28.0,Groceries,84.0,Car,27.5,2025-01-16,1106509,Jakarta,Cash,5.0
2408,Rizki Wibowo,Male,48.0,20000000.0,28.0,Bronze,3.0,"Groceries, Fashion, Sports",162.0,Public Transport,17.7,2024-12-05,622787,Jakarta,Debit Card,2.0
2409,Hadi Utama,Male,35.0,184000000.0,56.0,Silver,7.0,"Home, Electronics, Groceries, Jewelry, Fashion, Entertainment",81.0,Motorcycle,11.8,2025-01-24,606211,Yogyakarta,E-wallet,4.0
2410,Tuti Santoso,Female,19.0,198000000.0,54.0,Bronze,5.0,"Beauty, Fashion, Home, Food",153.0,Car,26.4,2025-02-09,83577,Bandung,Credit Card,4.0
2411,Surya Kusuma,Male,51.0,43000000.0,51.0,Bronze,1.0,"Home, Fashion, Sports",67.0,Car,19.7,2025-02-13,34265,Makassar,Credit Card,5.0
2412,Agus Saputra,Male,50.0,59000000.0,58.0,Bronze,9.0,Books,125.0,Taxi/Ride-sharing,20.9,2025-02-01,1854759,Jakarta,Cash,5.0
2413,Putri Saputra,Female,49.0,198000000.0,42.0,Silver,1.0,"Food, Beauty, Jewelry, Home, Books, Fashion, Sports, Entertainment, Groceries, Electronics",112.0,Car,25.5,2025-03-03,426449,Balikpapan,Cash,4.0
2414,Dedi Hidayat,Male,44.0,833000000.0,52.0,Bronze,2.0,Food,83.0,Public Transport,28.9,2025-02-20,93196,Yogyakarta,Cash,5.0
2415,Lestari Saputra,Female,53.0,20000000.0,63.0,Bronze,7.0,"Home, Fashion, Books",91.0,Public Transport,12.6,2025-02-23,249115,Malang,Debit Card,4.0
2416,Bintang Hakim,Female,27.0,175000000.0,82.0,Bronze,5.0,"Electronics, Home, Food, Fashion, Groceries, Beauty, Sports, Entertainment, Books",67.0,Car,26.9,2024-08-22,444461,Jakarta,BNPL,5.0
2417,Ratna Kusuma,Female,39.0,53000000.0,29.0,Silver,10.0,Books,53.0,Car,15.4,2025-02-27,877846,Jakarta,Cash,4.0
2418,Mawar Ramadhan,Female,58.0,196000000.0,33.0,Bronze,4.0,"Entertainment, Beauty, Groceries, Fashion",119.0,Car,26.5,2025-01-21,128537,Jakarta,E-wallet,4.0
2419,Rizki Susanto,Male,25.0,46000000.0,60.0,Bronze,2.0,,61.0,Motorcycle,2.9,2024-10-03,701280,Padang,Debit Card,
2420,Bintang Setiawan,Female,49.0,34000000.0,38.0,Silver,4.0,Jewelry,83.0,Motorcycle,24.5,2025-01-06,506120,Jakarta,BNPL,4.0
2421,Eko Purnama,Male,64.0,132000000.0,48.0,Bronze,3.0,Food,67.0,Taxi/Ride-sharing,1.4,2025-01-21,366376,Jakarta,E-wallet,4.0
2422,Kurniawan Hidayat,Male,46.0,67000000.0,67.0,Bronze,7.0,"Books, Entertainment, Sports, Beauty, Fashion, Electronics, Home, Jewelry, Groceries",145.0,Motorcycle,10.1,2024-12-12,52447,Jakarta,E-wallet,3.0
2423,Yusuf Putra,Male,47.0,127000000.0,64.0,Silver,3.0,Groceries,93.0,Public Transport,13.7,2025-02-05,723002,Yogyakarta,Debit Card,4.0
2424,Yusuf Wibowo,Male,41.0,188000000.0,33.0,Bronze,8.0,"Home, Fashion",59.0,Car,28.2,2025-02-19,126484,Balikpapan,E-wallet,5.0
2425,Oki Hermawan,Male,41.0,199000000.0,46.0,Silver,2.0,Entertainment,110.0,Public Transport,59.6,2024-11-11,87141,Palembang,Credit Card,4.0
2426,Nugroho Utama,Male,32.0,76000000.0,74.0,Bronze,7.0,,38.0,Car,29.7,2025-02-28,778720,Bandung,Credit Card,3.0
2427,Dedi Purnama,Male,47.0,122000000.0,55.0,Bronze,7.0,Jewelry,95.0,Car,28.1,2024-11-25,800104,Manado,BNPL,5.0
2428,Kurniawan Hermawan,Male,47.0,89000000.0,17.0,Silver,5.0,Sports,72.0,Public Transport,10.1,2025-02-25,503605,Jakarta,Debit Card,2.0
2429,Joko Purnama,Male,39.0,184000000.0,43.0,Silver,5.0,"Beauty, Food",127.0,Public Transport,14.0,2025-01-04,148284,Balikpapan,Cash,4.0
2430,Oki Kusuma,Male,23.0,49000000.0,61.0,Bronze,2.0,Food,52.0,Motorcycle,8.4,2025-01-24,1058307,Surabaya,E-wallet,5.0
2431,Lestari Ramadhan,Female,57.0,,53.0,Bronze,5.0,"Beauty, Electronics, Groceries, Jewelry",54.0,Public Transport,11.2,2024-03-03,230560,Surabaya,Credit Card,1.0
2432,Putri Sari,Female,61.0,154000000.0,52.0,Silver,10.0,"Groceries, Jewelry",74.0,Motorcycle,0.72,2025-02-02,727036,Jakarta,Credit Card,4.0
2433,Ani Purnama,Female,32.0,191000000.0,35.0,Silver,1.0,"Electronics, Food, Jewelry",91.0,Taxi/Ride-sharing,3.3,2024-08-26,463092,Jakarta,Debit Card,5.0
2434,Firman Suryanto,Male,64.0,100000000.0,33.0,Bronze,4.0,"Beauty, Home, Books",166.0,Car,21.5,2025-01-31,377057,Jakarta,Debit Card,4.0
2435,Fitri Saputra,Female,63.0,38000000.0,74.0,Silver,9.0,"Home, Fashion",89.0,Car,29.6,2024-12-25,523956,Jakarta,Debit Card,4.0
2436,Citra Purnama,Female,66.0,129000000.0,54.0,Bronze,6.0,Books,117.0,Public Transport,27.2,2025-01-01,1028096,Surabaya,Credit Card,1.0
2437,Indah Hakim,Female,53.0,103000000.0,42.0,Bronze,2.0,Beauty,39.0,Motorcycle,21.6,2025-02-26,382075,Jakarta,nan,5.0
2438,Firman Wibowo,Male,61.0,129000000.0,54.0,Bronze,9.0,"Home, Food, Beauty, Books, Electronics, Entertainment",77.0,Motorcycle,20.9,2024-12-12,357464,Jakarta,nan,5.0
